comparison_type,category,category2,feature,feature_value,proportion_cat1,proportion_cat2,difference,kl_divergence,js_divergence,chi_square_distance,hellinger_distance
category_vs_rest,handicap,rest,rooms_type,Comfort Single Room with Shower,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Single Room with View,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Single Room with Window and Double Bed,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Triple Room,0.0,0.0008,-0.0008,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Triple Room with Spa Bath,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Twin Double Room,0.0,0.0006,-0.0006,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Twin Room,0.0,0.0004,-0.0004,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Compact Double Room,0.0,0.002,-0.002,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Compact Double Room shared bathroom,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Compact Double Room with Private Bathroom,0.0,0.0003,-0.0003,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Condal Double or Twin Room,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Confort Queen Room,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Connecting Double Rooms,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Cool Corner Room,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Corner Double Room,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Corner Twin Room,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Cosy Double Room,0.0,0.0034,-0.0034,3.8242,0.2211,24.8483,0.544
